127.0.0.1 - - [23/Jan/2019:10:59:48 +0800] "GET /static/jquery/3.2.1/jquery.min.js HTTP/1.1" 200 86661 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [23/Jan/2019:11:12:36 +0800] "GET / HTTP/1.1" 404 656 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:14:03 +0800] "GET / HTTP/1.1" 404 656 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:17:23 +0800] "GET /xxx.html HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:17:54 +0800] "GET / HTTP/1.1" 404 656 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:17:58 +0800] "GET / HTTP/1.1" 404 656 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:18:00 +0800] "GET / HTTP/1.1" 404 656 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:18:01 +0800] "GET / HTTP/1.1" 404 656 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:32 +0800] "GET / HTTP/1.1" 200 150 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET / HTTP/1.1" 200 11866 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET /css/font.css HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET /css/xadmin.css HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET /lib/layui/layui.js HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET /js/xadmin.js HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET /lib/layui/layui.js HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET /js/xadmin.js HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:19:59 +0800] "GET /welcome.html HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:20:09 +0800] "GET / HTTP/1.1" 200 11866 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:20:09 +0800] "GET /css/font.css HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:20:09 +0800] "GET /js/xadmin.js HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:20:09 +0800] "GET /css/xadmin.css HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:20:09 +0800] "GET /lib/layui/layui.js HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:20:09 +0800] "GET /js/xadmin.js HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:20:09 +0800] "GET /welcome.html HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:21:40 +0800] "GET / HTTP/1.1" 504 167 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:53:25 +0800] "GET /lib/layui/css/layui.css HTTP/1.1" 499 0 "http://localhost/css/xadmin.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:53:25 +0800] "GET /fonts/iconfont.woff HTTP/1.1" 499 0 "http://localhost/css/font.css" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:53:40 +0800] "GET /xxx.html HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:53:45 +0800] "GET /xx.html HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:53:48 +0800] "GET /xxx.html HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:53:55 +0800] "GET /xxx.html HTTP/1.1" 404 320 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:54:19 +0800] "GET /city HTTP/1.1" 404 320 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:54:23 +0800] "GET /city.html HTTP/1.1" 404 320 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:06 +0800] "GET /city.html HTTP/1.1" 404 320 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:08 +0800] "GET /city.html HTTP/1.1" 404 320 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:10 +0800] "GET /city.html HTTP/1.1" 404 320 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /city.html HTTP/1.1" 200 3503 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /lib/layui/layui.js HTTP/1.1" 200 6542 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /js/xadmin.js HTTP/1.1" 200 6107 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /js/xcity.js HTTP/1.1" 200 57425 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /lib/layui/lay/modules/form.js HTTP/1.1" 200 7925 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /lib/layui/lay/modules/layer.js HTTP/1.1" 200 22063 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /lib/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 14425 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /lib/layui/lay/modules/element.js HTTP/1.1" 200 7264 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /lib/layui/lay/modules/code.js HTTP/1.1" 200 1177 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:30 +0800] "GET /lib/layui/css/modules/code.css HTTP/1.1" 200 1063 "http://localhost/city.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:34 +0800] "GET / HTTP/1.1" 200 11866 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:34 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:34 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:34 +0800] "GET /lib/layui/layui.js HTTP/1.1" 200 6542 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:34 +0800] "GET /js/xadmin.js HTTP/1.1" 200 6107 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:35 +0800] "GET /welcome.html HTTP/1.1" 200 8088 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:35 +0800] "GET /lib/layui/lay/modules/form.js HTTP/1.1" 200 7925 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:35 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/welcome.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:35 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/welcome.html" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:35 +0800] "GET /lib/layui/lay/modules/layer.js HTTP/1.1" 200 22063 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:35 +0800] "GET /lib/layui/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 200 14425 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:35 +0800] "GET /lib/layui/lay/modules/element.js HTTP/1.1" 200 7264 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET / HTTP/1.1" 200 11866 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /css/font.css HTTP/1.1" 200 505 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
127.0.0.1 - - [23/Jan/2019:11:56:38 +0800] "GET /css/xadmin.css HTTP/1.1" 200 10286 "http://localhost/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:62.0) Gecko/20100101 Firefox/62.0"
